,0,1,2
TCGA-SY-A9G5-01A-11D-A38G-08,1883,[132],"[1615, 1607]"
TCGA-UY-A78K-01A-11D-A339-08,1884,[0],"[1615, 1547]"
TCGA-UY-A78L-01A-12D-A339-08,1885,[132],"[1615, 1607]"
TCGA-UY-A78M-01A-21D-A34U-08,1886,[192],"[1615, 1607]"
TCGA-UY-A78N-01A-12D-A339-08,1887,[64],"[1615, 1538]"
TCGA-UY-A78O-01A-12D-A339-08,1888,[32],"[1615, 1607]"
TCGA-UY-A78P-01A-12D-A364-08,1889,[128],"[1615, 1607]"
TCGA-UY-A8OB-01A-12D-A42E-08,1890,[196],"[1615, 1547]"
TCGA-UY-A8OC-01A-11D-A364-08,1891,[28],"[1615, 1607]"
TCGA-UY-A8OD-01A-11D-A364-08,1892,[192],"[1615, 1607]"
TCGA-UY-A9PA-01A-11D-A38G-08,1893,[144],"[1615, 1547]"
TCGA-UY-A9PB-01A-11D-A38G-08,1894,[208],"[1615, 1607]"
TCGA-UY-A9PD-01A-11D-A38G-08,1895,[192],"[1615, 1538]"
TCGA-UY-A9PE-01A-11D-A38G-08,1896,[208],"[1615, 1607]"
TCGA-UY-A9PF-01A-11D-A38G-08,1897,[160],"[1615, 1607]"
TCGA-UY-A9PH-01A-11D-A38G-08,1898,[196],"[1615, 1607]"
TCGA-XF-A8HB-01A-11D-A364-08,1899,[24],"[1615, 1538]"
TCGA-XF-A8HC-01A-11D-A364-08,1900,[68],"[1615, 1607]"
TCGA-XF-A8HD-01A-11D-A364-08,1901,[160],"[1615, 1607]"
TCGA-XF-A8HE-01A-11D-A364-08,1902,[224],"[1615, 1607]"
TCGA-XF-A8HF-01A-11D-A364-08,1903,[0],"[1615, 1547]"
TCGA-XF-A8HG-01A-11D-A364-08,1904,[0],"[1615, 1607]"
TCGA-XF-A8HH-01A-11D-A38G-08,1905,[180],"[1615, 1607]"
TCGA-XF-A8HI-01A-11D-A38G-08,1906,[252],"[1615, 1607]"
TCGA-XF-A9SG-01A-12D-A42E-08,1907,[244],"[1615, 1607]"
TCGA-XF-A9SH-01A-11D-A391-08,1908,[72],"[1615, 1607]"
TCGA-XF-A9SI-01A-11D-A391-08,1909,[72],"[1615, 1607]"
TCGA-XF-A9SJ-01A-11D-A391-08,1910,[64],"[1615, 1607]"
TCGA-XF-A9SK-01A-11D-A42E-08,1911,[68],"[1615, 1607]"
TCGA-XF-A9SL-01A-11D-A391-08,1912,[40],"[1615, 1607]"
TCGA-XF-A9SM-01A-11D-A42E-08,1913,[208],"[1615, 1607]"
TCGA-XF-A9SP-01A-11D-A391-08,1914,[176],"[1615, 1607]"
TCGA-XF-A9ST-01A-11D-A42E-08,1915,[192],"[1615, 1607]"
TCGA-XF-A9SU-01A-31D-A391-08,1916,[21],"[1615, 1538]"
TCGA-XF-A9SV-01A-21D-A42E-08,1917,[68],"[1615, 1538]"
TCGA-XF-A9SW-01A-11D-A42E-08,1918,[132],"[1615, 1607]"
TCGA-XF-A9SX-01A-21D-A391-08,1919,[64],"[1615, 1538]"
TCGA-XF-A9SZ-01A-11D-A391-08,1920,[145],"[1615, 1607]"
TCGA-XF-A9T0-01A-11D-A391-08,1921,[128],"[1615, 1607]"
TCGA-XF-A9T2-01A-11D-A42E-08,1922,[76],"[1615, 1607]"
TCGA-XF-A9T3-01A-11D-A42E-08,1923,[96],"[1615, 1538]"
TCGA-XF-A9T4-01A-11D-A391-08,1924,[17],"[1615, 1607]"
TCGA-XF-A9T5-01A-11D-A42E-08,1925,[48],"[1615, 1607]"
TCGA-XF-A9T6-01A-11D-A42E-08,1926,[0],"[1615, 1538]"
TCGA-XF-A9T8-01A-11D-A391-08,1927,[4],"[1615, 1607]"
TCGA-XF-AAMF-01A-21D-A42E-08,1928,[128],"[1615, 1607]"
TCGA-XF-AAMG-01A-11D-A42E-08,1929,[128],"[1615, 1607]"
TCGA-XF-AAMH-01A-11D-A42E-08,1930,[96],"[1615, 1538]"
TCGA-XF-AAML-01A-11D-A42E-08,1931,[20],"[1615, 1607]"
TCGA-XF-AAMQ-01A-11D-A42E-08,1932,[36],"[1615, 1607]"
TCGA-XF-AAMR-01A-31D-A42E-08,1933,[0],"[1615, 1607]"
TCGA-XF-AAMT-01A-11D-A42E-08,1934,[192],"[1615, 1547]"
TCGA-XF-AAMW-01A-11D-A42E-08,1935,[24],"[1615, 1547]"
TCGA-XF-AAMX-01A-11D-A42E-08,1936,[96],"[1615, 1607]"
TCGA-XF-AAMY-01A-11D-A42E-08,1937,[12],"[1615, 1607]"
TCGA-XF-AAMZ-01A-11D-A42E-08,1938,[0],"[1615, 1607]"
TCGA-XF-AAN0-01A-11D-A42E-08,1939,[176],"[1615, 1607]"
TCGA-XF-AAN1-01A-31D-A42E-08,1940,[236],"[1615, 1538]"
TCGA-XF-AAN2-01A-11D-A42E-08,1941,[4],"[1615, 1607]"
TCGA-XF-AAN3-01A-11D-A42E-08,1942,[116],"[1615, 1607]"
TCGA-XF-AAN4-01A-11D-A42E-08,1943,[244],"[1615, 1607]"
TCGA-XF-AAN5-01A-11D-A42E-08,1944,[240],"[1615, 1607]"
TCGA-XF-AAN7-01A-11D-A42E-08,1945,[100],"[1615, 1538]"
TCGA-YC-A89H-01A-11D-A364-08,1946,[0],"[1615, 1607]"
TCGA-YC-A8S6-01A-31D-A38G-08,1947,[0],"[1615, 1607]"
TCGA-YC-A9TC-01A-22D-A391-08,1948,[132],"[1615, 1607]"
TCGA-YF-AA3M-01A-11D-A42E-08,1949,[72],"[1615, 1538]"
TCGA-ZF-A9R0-01A-11D-A38G-08,1950,[180],"[1615, 1607]"
TCGA-ZF-A9R1-01A-11D-A391-08,1951,[64],"[1615, 1607]"
TCGA-ZF-A9R2-01A-11D-A391-08,1952,[164],"[1615, 1607]"
TCGA-ZF-A9R3-01A-11D-A38G-08,1953,[148],"[1615, 1607]"
TCGA-ZF-A9R4-01A-11D-A38G-08,1954,[184],"[1615, 1607]"
TCGA-ZF-A9R5-01A-12D-A42E-08,1955,[128],"[1615, 1538]"
TCGA-ZF-A9R7-01A-11D-A38G-08,1956,[20],"[1615, 1607]"
TCGA-ZF-A9R9-01A-11D-A38G-08,1957,[164],"[1615, 1607]"
TCGA-ZF-A9RC-01A-11D-A38G-08,1958,[0],"[1615, 1607]"
TCGA-ZF-A9RD-01A-11D-A42E-08,1959,[208],"[1615, 1607]"
TCGA-ZF-A9RE-01A-11D-A38G-08,1960,[116],"[1615, 1538]"
TCGA-ZF-A9RF-01A-11D-A38G-08,1961,[192],"[1615, 1607]"
TCGA-ZF-A9RG-01A-21D-A42E-08,1962,[80],"[1615, 1607]"
TCGA-ZF-A9RL-01A-11D-A38G-08,1963,[144],"[1615, 1607]"
TCGA-ZF-A9RM-01A-11D-A38G-08,1964,[128],"[1615, 1538]"
TCGA-ZF-A9RN-01A-11D-A42E-08,1965,[240],"[1615, 1607]"
TCGA-ZF-AA4N-01A-11D-A38G-08,1966,[220],"[1615, 1607]"
TCGA-ZF-AA4R-01A-11D-A38G-08,1967,[4],"[1615, 1547]"
TCGA-ZF-AA4T-01A-11D-A38G-08,1968,[96],"[1615, 1538]"
TCGA-ZF-AA4U-01A-11D-A38G-08,1969,[244],"[1615, 1538]"
TCGA-ZF-AA4V-01A-11D-A38G-08,1970,[128],"[1615, 1607]"
TCGA-ZF-AA4X-01A-11D-A38G-08,1971,[4],"[1615, 1607]"
TCGA-ZF-AA51-01A-21D-A391-08,1972,[192],"[1615, 1607]"
TCGA-ZF-AA52-01A-12D-A391-08,1973,[172],"[1615, 1607]"
TCGA-ZF-AA53-01A-11D-A391-08,1974,[92],"[1615, 1607]"
TCGA-ZF-AA54-01A-11D-A391-08,1975,[8],"[1615, 1607]"
TCGA-ZF-AA56-01A-31D-A391-08,1976,[12],"[1615, 1607]"
TCGA-ZF-AA58-01A-12D-A42E-08,1977,[128],"[1615, 1607]"
TCGA-ZF-AA5H-01A-11D-A391-08,1978,[48],"[1615, 1607]"
TCGA-ZF-AA5N-01A-11D-A42E-08,1979,[56],"[1615, 1538]"
TCGA-ZF-AA5P-01A-11D-A391-08,1980,[200],"[1615, 1607]"
TCGA-CS-4941-01A-01D-1468-08,1981,[62],"[1982, 1538]"
TCGA-CS-4942-01A-01D-1468-08,1983,[24],"[1982, 1538]"
TCGA-CS-4943-01A-01D-1468-08,1984,[34],"[1982, 1547]"
TCGA-CS-4944-01A-01D-1468-08,1985,[212],"[1982, 1547]"
TCGA-CS-5390-01A-02D-1468-08,1986,[32],"[1982, 1547]"
TCGA-CS-5393-01A-01D-1468-08,1987,[68],"[1982, 1553]"
TCGA-CS-5394-01A-01D-1468-08,1988,[97],"[1982, 1547]"
TCGA-CS-5396-01A-02D-1468-08,1989,[216],"[1982, 1547]"
TCGA-CS-5397-01A-01D-1893-08,1990,[224],"[1982, 1538]"
TCGA-CS-6186-01A-12D-2024-08,1991,[16],"[1982, 1563]"
TCGA-CS-6188-01A-11D-1893-08,1992,[16],"[1982, 1547]"
TCGA-CS-6290-01A-11D-1705-08,1993,[17],"[1982, 1538]"
TCGA-CS-6666-01A-11D-1893-08,1994,[16],"[1982, 1538]"
TCGA-CS-6667-01A-12D-2024-08,1995,[317],"[1982, 1538]"
TCGA-CS-6668-01A-11D-1893-08,1996,[29],"[1982, 1538]"
TCGA-CS-6670-01A-11D-1893-08,1997,[125],"[1982, 1547]"
TCGA-DB-5274-01A-01D-1468-08,1998,[164],"[1982, 1547]"
TCGA-DB-5277-01A-01D-1468-08,1999,[216],"[1982, 1538]"
TCGA-DB-5279-01A-01D-1468-08,2000,[240],"[1982, 1538]"
TCGA-DB-5281-01A-01D-1468-08,2001,[216],"[1982, 1538]"
TCGA-DB-A4X9-01A-11D-A26M-08,2002,[112],"[1982, 1538]"
TCGA-DB-A4XB-01A-11D-A26M-08,2003,[188],"[1982, 1547]"
TCGA-DB-A4XD-01A-11D-A27K-08,2004,[194],"[1982, 1538]"
TCGA-DB-A4XG-01A-11D-A27K-08,2005,[24],"[1982, 1563]"
TCGA-DB-A4XH-01A-11D-A27K-08,2006,[128],"[1982, 1563]"
TCGA-DB-A64L-01A-11D-A29Q-08,2007,[4],"[1982, 1563]"
TCGA-DB-A64O-01A-11D-A29Q-08,2008,[194],"[1982, 1538]"
TCGA-DB-A64P-01A-11D-A29Q-08,2009,[64],"[1982, 1538]"
TCGA-DB-A64Q-01A-11D-A29Q-08,2010,[381],"[1982, 1547]"
TCGA-DB-A64V-01A-11D-A29Q-08,2011,[141],"[1982, 1547]"
TCGA-DB-A64W-01A-11D-A29Q-08,2012,[82],"[1982, 1538]"
TCGA-DB-A64X-01A-11D-A29Q-08,2013,[208],"[1982, 1538]"
TCGA-DB-A75K-01A-11D-A32B-08,2014,[208],"[1982, 1538]"
TCGA-DB-A75L-01A-11D-A32B-08,2015,[64],"[1982, 1547]"
TCGA-DH-5140-01A-01D-1468-08,2016,[0],"[1982, 1538]"
TCGA-DH-5141-01A-01D-1468-08,2017,[112],"[1982, 1538]"
TCGA-DH-5142-01A-01D-1468-08,2018,[192],"[1982, 1538]"
TCGA-DH-5143-01A-01D-1468-08,2019,[144],"[1982, 1538]"
TCGA-DH-5144-01A-01D-1468-08,2020,[136],"[1982, 1538]"
TCGA-DH-A669-01A-12D-A31L-08,2021,[65],"[1982, 1547]"
TCGA-DH-A66B-01A-11D-A29Q-08,2022,[36],"[1982, 1538]"
TCGA-DH-A66D-01A-11D-A31L-08,2023,[148],"[1982, 1547]"
TCGA-DH-A66F-01A-11D-A29Q-08,2024,[385],"[1982, 1563]"
TCGA-DH-A7UR-01A-11D-A33T-08,2025,[112],"[1982, 1538]"
TCGA-DH-A7US-01A-11D-A33T-08,2026,[184],"[1982, 1538]"
TCGA-DH-A7UT-01A-12D-A34A-08,2027,[476],"[1982, 1547]"
TCGA-DH-A7UU-01A-12D-A34A-08,2028,[244],"[1982, 1547]"
TCGA-DH-A7UV-01A-12D-A34A-08,2029,[212],"[1982, 1547]"
TCGA-DU-5847-01A-11D-1705-08,2030,[192],"[1982, 1538]"
TCGA-DU-5849-01A-11D-1705-08,2031,[205],"[1982, 1538]"
TCGA-DU-5852-01A-11D-1705-08,2032,[84],"[1982, 1538]"
TCGA-DU-5853-01A-11D-1893-08,2033,[24],"[1982, 1553]"
TCGA-DU-5854-01A-11D-1705-08,2034,[240],"[1982, 1563]"
TCGA-DU-5855-01A-11D-1705-08,2035,[0],"[1982, 1553]"
TCGA-DU-5870-02A-12D-A36O-08,2036,[192],"[1982, 1538]"
TCGA-DU-5871-01A-12D-1705-08,2037,[21],"[1982, 1538]"
TCGA-DU-5872-01A-11D-1705-08,2038,[220],"[1982, 1547]"
TCGA-DU-6392-01A-11D-1705-08,2039,[0],"[1982, 1553]"
TCGA-DU-6393-01A-11D-1705-08,2040,[200],"[1982, 1581]"
TCGA-DU-6394-01A-11D-1705-08,2041,[104],"[1982, 1563]"
TCGA-DU-6396-01A-11D-1705-08,2042,[212],"[1982, 1547]"
TCGA-DU-6397-02A-12D-A36O-08,2043,[13],"[1982, 1538]"
TCGA-DU-6399-01A-12D-1705-08,2044,[0],"[1982, 1538]"
TCGA-DU-6400-01A-12D-1705-08,2045,[230],"[1982, 1538]"
TCGA-DU-6401-01A-11D-1705-08,2046,[224],"[1982, 1547]"
TCGA-DU-6402-01A-11D-1705-08,2047,[48],"[1982, 1563]"
TCGA-DU-6403-01A-11D-1705-08,2048,[69],"[1982, 1563]"
TCGA-DU-6405-01A-11D-1705-08,2049,[180],"[1982, 1563]"
TCGA-DU-6407-01A-13D-1705-08,2050,[132],"[1982, 1563]"
TCGA-DU-6407-02B-11D-A36O-08,2051,[68],"[1982, 1547]"
TCGA-DU-6408-01A-11D-1705-08,2052,[100],"[1982, 1553]"
TCGA-DU-6410-01A-11D-1893-08,2053,[112],"[1982, 1538]"
TCGA-DU-6542-01A-11D-1893-08,2054,[252],"[1982, 1538]"
TCGA-DU-7006-01A-11D-2024-08,2055,[0],"[1982, 1547]"
TCGA-DU-7007-01A-11D-2024-08,2056,[116],"[1982, 1547]"
TCGA-DU-7009-01A-11D-2024-08,2057,[213],"[1982, 1547]"
TCGA-DU-7010-01A-11D-2024-08,2058,[192],"[1982, 1538]"
TCGA-DU-7011-01A-11D-2024-08,2059,[12],"[1982, 1547]"
TCGA-DU-7012-01A-11D-2024-08,2060,[80],"[1982, 1563]"
TCGA-DU-7013-01A-11D-2024-08,2061,[132],"[1982, 1538]"
TCGA-DU-7015-01A-11D-2024-08,2062,[189],"[1982, 1547]"
TCGA-DU-7019-01A-11D-2024-08,2063,[17],"[1982, 1538]"
TCGA-DU-7290-01A-11D-2024-08,2064,[252],"[1982, 1563]"
TCGA-DU-7292-01A-11D-2024-08,2065,[196],"[1982, 1563]"
TCGA-DU-7299-01A-21D-2024-08,2066,[29],"[1982, 1538]"
TCGA-DU-7300-01A-21D-2086-08,2067,[65],"[1982, 1538]"
TCGA-DU-7302-01A-11D-2086-08,2068,[216],"[1982, 1563]"
TCGA-DU-7304-01A-12D-2086-08,2069,[210],"[1982, 1551]"
TCGA-DU-7306-01A-11D-2086-08,2070,[216],"[1982, 1547]"
TCGA-DU-7309-01A-11D-2086-08,2071,[205],"[1982, 1538]"
TCGA-DU-8161-01A-11D-2253-08,2072,[128],"[1982, 1547]"
TCGA-DU-8162-01A-21D-2253-08,2073,[136],"[1982, 1538]"
TCGA-DU-8163-01A-11D-2253-08,2074,[97],"[1982, 1547]"
TCGA-DU-8166-01A-11D-2253-08,2075,[4],"[1982, 1538]"
TCGA-DU-8167-01A-11D-2253-08,2076,[0],"[1982, 1538]"
TCGA-DU-8168-01A-11D-2253-08,2077,[208],"[1982, 1538]"
TCGA-DU-A5TP-01A-11D-A289-08,2078,[140],"[1982, 1538]"
TCGA-DU-A5TR-01A-11D-A289-08,2079,[209],"[1982, 1538]"
TCGA-DU-A5TS-01A-11D-A289-08,2080,[132],"[1982, 1538]"
TCGA-DU-A5TT-01A-11D-A289-08,2081,[24],"[1982, 1538]"
TCGA-DU-A5TU-01A-11D-A289-08,2082,[40],"[1982, 1538]"
TCGA-DU-A5TW-01A-11D-A289-08,2083,[212],"[1982, 1563]"
TCGA-DU-A5TY-01A-11D-A289-08,2084,[192],"[1982, 1547]"
TCGA-DU-A6S3-01A-12D-A32B-08,2085,[211],"[1982, 1563]"
TCGA-DU-A6S7-01A-21D-A32B-08,2086,[192],"[1982, 1538]"
TCGA-DU-A6S8-01A-12D-A32B-08,2087,[4],"[1982, 1538]"
TCGA-DU-A76K-01A-11D-A33T-08,2088,[16],"[1982, 1563]"
TCGA-DU-A76L-01A-11D-A32B-08,2089,[52],"[1982, 1563]"
TCGA-DU-A76O-01A-11D-A32B-08,2090,[44],"[1982, 1538]"
TCGA-DU-A76R-01A-11D-A32B-08,2091,[245],"[1982, 1563]"
TCGA-DU-A7T6-01A-11D-A33T-08,2092,[180],"[1982, 1547]"
TCGA-DU-A7TB-01A-11D-A33T-08,2093,[12],"[1982, 1538]"
TCGA-DU-A7TC-01A-21D-A34J-08,2094,[145],"[1982, 1538]"
TCGA-DU-A7TD-01A-12D-A34A-08,2095,[128],"[1982, 1563]"
TCGA-E1-5302-01A-01D-1468-08,2096,[161],"[1982, 1538]"
TCGA-E1-5303-01A-01D-1468-08,2097,[184],"[1982, 1547]"
TCGA-E1-5304-01A-01D-1468-08,2098,[60],"[1982, 1547]"
TCGA-E1-5305-01A-01D-1893-08,2099,[68],"[1982, 1547]"
TCGA-E1-5307-01A-01D-1893-08,2100,[96],"[1982, 1547]"
TCGA-E1-5311-01A-01D-1468-08,2101,[101],"[1982, 1538]"
TCGA-E1-5322-01A-01D-1468-08,2102,[192],"[1982, 1547]"
TCGA-E1-A7YD-01A-11D-A34A-08,2103,[16],"[1982, 1538]"
TCGA-E1-A7YE-01A-11D-A34A-08,2104,[24],"[1982, 1547]"
TCGA-E1-A7YH-01A-11D-A34A-08,2105,[0],"[1982, 1538]"
TCGA-E1-A7YI-01A-11D-A34A-08,2106,[197],"[1982, 1553]"
TCGA-E1-A7YJ-01A-11D-A34A-08,2107,[121],"[1982, 1563]"
TCGA-E1-A7YK-01A-11D-A34A-08,2108,[64],"[1982, 1538]"
TCGA-E1-A7YL-01A-11D-A34A-08,2109,[148],"[1982, 1563]"
TCGA-E1-A7YM-01A-11D-A34A-08,2110,[132],"[1982, 1563]"
TCGA-E1-A7YN-01A-11D-A34A-08,2111,[164],"[1982, 1563]"
TCGA-E1-A7YO-01A-11D-A34A-08,2112,[405],"[1982, 1538]"
TCGA-E1-A7YQ-01A-11D-A34J-08,2113,[140],"[1982, 1538]"
TCGA-E1-A7YS-01A-11D-A34A-08,2114,[4],"[1982, 1547]"
TCGA-E1-A7YU-01A-11D-A34J-08,2115,[90],"[1982, 1538]"
TCGA-E1-A7YW-01A-11D-A34J-08,2116,[255],"[1982, 1538]"
TCGA-E1-A7Z2-01A-21D-A34J-08,2117,[129],"[1982, 1563]"
TCGA-E1-A7Z6-01A-11D-A34J-08,2118,[130],"[1982, 1538]"
TCGA-EZ-7264-01A-11D-2024-08,2119,[136],"[1982, 1563]"
TCGA-F6-A8O3-01A-11D-A36O-08,2120,[208],"[1982, 1538]"
TCGA-F6-A8O4-01A-11D-A36O-08,2121,[26],"[1982, 1538]"
TCGA-FG-5962-01B-11D-1893-08,2122,[211],"[1982, 1538]"
TCGA-FG-5963-01A-11D-1705-08,2123,[129],"[1982, 1538]"
TCGA-FG-5963-02A-12D-A29Q-08,2124,[129],"[1982, 1538]"
TCGA-FG-5965-02B-11D-A29Q-08,2125,[16],"[1982, 1538]"
TCGA-FG-6688-01A-11D-1893-08,2126,[208],"[1982, 1563]"
TCGA-FG-6689-01A-11D-1893-08,2127,[229],"[1982, 1547]"
TCGA-FG-6690-01A-11D-1893-08,2128,[128],"[1982, 1538]"
TCGA-FG-6692-01A-11D-1893-08,2129,[184],"[1982, 1563]"
TCGA-FG-7634-01A-11D-2086-08,2130,[26],"[1982, 1563]"
TCGA-FG-7636-01A-11D-2086-08,2131,[209],"[1982, 1538]"
TCGA-FG-7637-01A-11D-2086-08,2132,[16],"[1982, 1538]"
TCGA-FG-7638-01B-11D-2086-08,2133,[172],"[1982, 1563]"
TCGA-FG-7641-01B-11D-2253-08,2134,[188],"[1982, 1551]"
TCGA-FG-7643-01A-11D-2086-08,2135,[28],"[1982, 1563]"
TCGA-FG-8182-01A-11D-2253-08,2136,[129],"[1982, 1538]"
TCGA-FG-8185-01A-11D-2253-08,2137,[65],"[1982, 1547]"
TCGA-FG-8186-01A-11D-2253-08,2138,[209],"[1982, 1538]"
TCGA-FG-8187-01A-11D-2253-08,2139,[165],"[1982, 1553]"
TCGA-FG-8188-01A-11D-2253-08,2140,[252],"[1982, 1547]"
TCGA-FG-8191-01A-11D-2253-08,2141,[209],"[1982, 1547]"
TCGA-FG-A4MT-02A-11D-A29Q-08,2142,[138],"[1982, 1538]"
TCGA-FG-A4MU-01B-11D-A289-08,2143,[184],"[1982, 1563]"
TCGA-FG-A4MW-01A-11D-A26M-08,2144,[32],"[1982, 1538]"
TCGA-FG-A4MX-01A-11D-A26M-08,2145,[81],"[1982, 1547]"
TCGA-FG-A4MY-01A-11D-A26M-08,2146,[8],"[1982, 1538]"
TCGA-FG-A60J-01A-11D-A289-08,2147,[122],"[1982, 1538]"
TCGA-FG-A60K-01A-11D-A29Q-08,2148,[18],"[1982, 1547]"
TCGA-FG-A60L-01A-12D-A31L-08,2149,[93],"[1982, 1547]"
TCGA-FG-A6IZ-01A-11D-A31L-08,2150,[161],"[1982, 1563]"
TCGA-FG-A6J1-01A-11D-A31L-08,2151,[204],"[1982, 1563]"
TCGA-FG-A70Y-01A-12D-A34J-08,2152,[137],"[1982, 1553]"
TCGA-FG-A70Z-01A-12D-A33T-08,2153,[180],"[1982, 1563]"
TCGA-FG-A710-01A-12D-A33T-08,2154,[128],"[1982, 1547]"
TCGA-FG-A711-01A-21D-A33T-08,2155,[216],"[1982, 1538]"
TCGA-FG-A713-01A-11D-A32B-08,2156,[244],"[1982, 1538]"
TCGA-FG-A87N-01A-11D-A36O-08,2157,[140],"[1982, 1547]"
TCGA-FG-A87Q-01A-11D-A36O-08,2158,[20],"[1982, 1563]"
TCGA-FN-7833-01A-11D-2086-08,2159,[205],"[1982, 1538]"
TCGA-HT-7467-01A-11D-2024-08,2160,[129],"[1982, 1563]"
TCGA-HT-7469-01A-11D-2253-08,2161,[194],"[1982, 1538]"
TCGA-HT-7471-01A-11D-2253-08,2162,[189],"[1982, 1563]"
TCGA-HT-7472-01A-11D-2024-08,2163,[204],"[1982, 1553]"
TCGA-HT-7473-01A-11D-2024-08,2164,[88],"[1982, 1563]"
TCGA-HT-7474-01A-11D-2024-08,2165,[180],"[1982, 1538]"
TCGA-HT-7477-01B-11D-A289-08,2166,[24],"[1982, 1538]"
TCGA-HT-7478-01A-11D-2024-08,2167,[193],"[1982, 1547]"
TCGA-HT-7480-01A-11D-2086-08,2168,[208],"[1982, 1563]"
TCGA-HT-7481-01A-11D-2024-08,2169,[17],"[1982, 1547]"
TCGA-HT-7482-01A-11D-2024-08,2170,[63],"[1982, 1547]"
TCGA-HT-7601-01A-11D-2086-08,2171,[186],"[1982, 1538]"
TCGA-HT-7603-01A-21D-2086-08,2172,[222],"[1982, 1547]"
TCGA-HT-7604-01A-11D-2086-08,2173,[84],"[1982, 1553]"
TCGA-HT-7606-01A-11D-2086-08,2174,[128],"[1982, 1538]"
TCGA-HT-7607-01A-11D-2086-08,2175,[150],"[1982, 1538]"
TCGA-HT-7608-01A-11D-2086-08,2176,[208],"[1982, 1563]"
TCGA-HT-7610-01A-21D-2086-08,2177,[172],"[1982, 1538]"
TCGA-HT-7611-01A-11D-2395-08,2178,[204],"[1982, 1538]"
TCGA-HT-7616-01A-11D-2253-08,2179,[96],"[1982, 1538]"
TCGA-HT-7620-01A-11D-2253-08,2180,[129],"[1982, 1538]"
TCGA-HT-7677-01A-11D-2253-08,2181,[136],"[1982, 1563]"
TCGA-HT-7684-01A-11D-2253-08,2182,[200],"[1982, 1538]"
TCGA-HT-7687-01A-11D-2253-08,2183,[70],"[1982, 1538]"
TCGA-HT-7688-01A-11D-2253-08,2184,[176],"[1982, 1547]"
TCGA-HT-7689-01A-11D-2253-08,2185,[248],"[1982, 1538]"
TCGA-HT-7690-01A-11D-2253-08,2186,[240],"[1982, 1553]"
TCGA-HT-7692-01A-12D-2253-08,2187,[113],"[1982, 1547]"
TCGA-HT-7693-01A-11D-2253-08,2188,[28],"[1982, 1538]"
TCGA-HT-7694-01A-11D-2253-08,2189,[164],"[1982, 1538]"
TCGA-HT-7695-01A-11D-2253-08,2190,[77],"[1982, 1563]"
TCGA-HT-7854-01A-11D-2253-08,2191,[36],"[1982, 1547]"
TCGA-HT-7855-01A-11D-2395-08,2192,[204],"[1982, 1547]"
TCGA-HT-7858-01A-11D-2395-08,2193,[161],"[1982, 1538]"
TCGA-HT-7860-01A-11D-2395-08,2194,[12],"[1982, 1563]"
TCGA-HT-7873-01B-11D-2395-08,2195,[210],"[1982, 1538]"
TCGA-HT-7875-01A-11D-2395-08,2196,[212],"[1982, 1538]"
TCGA-HT-7879-01A-11D-2395-08,2197,[12],"[1982, 1538]"
TCGA-HT-7881-01A-11D-2395-08,2198,[136],"[1982, 1538]"
TCGA-HT-7882-01A-11D-2395-08,2199,[0],"[1982, 1563]"
TCGA-HT-7884-01B-11D-2395-08,2200,[2],"[1982, 1538]"
TCGA-HT-8011-01A-11D-2395-08,2201,[0],"[1982, 1563]"
TCGA-HT-8012-01A-11D-2395-08,2202,[244],"[1982, 1547]"
TCGA-HT-8013-01A-11D-2395-08,2203,[88],"[1982, 1563]"
TCGA-HT-8018-01A-11D-2395-08,2204,[244],"[1982, 1538]"
TCGA-HT-8104-01A-11D-2395-08,2205,[244],"[1982, 1563]"
TCGA-HT-8105-01A-11D-2395-08,2206,[0],"[1982, 1538]"
TCGA-HT-8106-01A-11D-2395-08,2207,[208],"[1982, 1538]"
TCGA-HT-8109-01A-11D-2395-08,2208,[168],"[1982, 1538]"
TCGA-HT-8110-01A-11D-2395-08,2209,[252],"[1982, 1553]"
TCGA-HT-8113-01A-11D-2395-08,2210,[113],"[1982, 1547]"
TCGA-HT-8114-01A-11D-2395-08,2211,[132],"[1982, 1538]"
TCGA-HT-8563-01A-11D-2395-08,2212,[101],"[1982, 1547]"
TCGA-HT-8564-01A-11D-2395-08,2213,[128],"[1982, 1563]"
TCGA-HT-A4DS-01A-11D-A26M-08,2214,[72],"[1982, 1563]"
TCGA-HT-A4DV-01A-11D-A26M-08,2215,[85],"[1982, 1563]"
TCGA-HT-A5R5-01A-11D-A289-08,2216,[76],"[1982, 1547]"
TCGA-HT-A5R7-01A-11D-A289-08,2217,[84],"[1982, 1538]"
TCGA-HT-A5R9-01A-11D-A289-08,2218,[116],"[1982, 1563]"
TCGA-HT-A5RA-01A-11D-A289-08,2219,[136],"[1982, 1563]"
TCGA-HT-A5RC-01A-11D-A289-08,2220,[104],"[1982, 1563]"
TCGA-HT-A614-01A-11D-A29Q-08,2221,[0],"[1982, 1538]"
TCGA-HT-A615-01A-11D-A29Q-08,2222,[240],"[1982, 1538]"
TCGA-HT-A617-01A-11D-A29Q-08,2223,[18],"[1982, 1563]"
TCGA-HT-A618-01A-11D-A29Q-08,2224,[208],"[1982, 1538]"
TCGA-HT-A61B-01A-11D-A29Q-08,2225,[233],"[1982, 1538]"
TCGA-HT-A61C-01A-11D-A29Q-08,2226,[17],"[1982, 1553]"
TCGA-HT-A74H-01A-11D-A32B-08,2227,[8],"[1982, 1563]"
TCGA-HT-A74J-01A-12D-A32B-08,2228,[11],"[1982, 1538]"
